#date/time (ISO-8601)
#during/after abstinence from masturbation∈{0,1}
#gender∈{m,f, o}
#progress of approach∈{1 (ignored), 2 (stopped), 3 (name), 4 (rejection), 5 (flake), 6 (date)}
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,1
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,2
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,6
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,6
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,6
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,3
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,1
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,4
2019-09-17T15:17:10+02:00,1,f,6
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,5
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,5
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,6
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,6
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,5
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,5
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,5
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,6
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,2
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,5
2019-09-17T15:17:10+02:00,1,m,3
2019-09-17T15:17:10+02:00,1,m,1
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,4
2019-09-17T15:17:10+02:00,1,m,6
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,6
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,5
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,5
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,6
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,5
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,1
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,5
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,4
2019-09-17T15:17:10+02:00,0,f,6
2019-09-17T15:17:10+02:00,0,f,3
2019-09-17T15:17:10+02:00,0,f,2
2019-09-17T15:17:10+02:00,0,m,2
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,6
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,2
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,2
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,6
2019-09-17T15:17:10+02:00,0,m,2
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,6
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,6
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,6
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,2
2019-09-17T15:17:10+02:00,0,m,5
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,1
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,2
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,3
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
2019-09-17T15:17:10+02:00,0,m,4
